id,created_at,text
755099853085024257,2016-07-18 18:00:08,Lytzen IT @ Cisco Live 2016 https://t.co/ySjfvhJhWl
735361150901182464,2016-05-25 06:45:35,Kan det siges mere præcist? http://anything.Send
730865619793383425,2016-05-12 21:01:57,"Valget er truffet, og her er Danmarks nye kampfly, eller noget! 😳🔫 https://t.co/zl5LlCLMyA"
725232826723889152,2016-04-27 07:59:14,https://t.co/wSU6OKrroX
719890876810461185,2016-04-12 14:12:14,"Kender jeg nogen som kunne være interesseret i et job som it supporter?Så tag et kig her. https://t.co/tr2KcR9eBn"
718730070974566401,2016-04-09 09:19:36,Produktkoordinator til Lactalis Marketingafdeling https://t.co/Bpf2OIYViF
656214631015256064,2015-10-19 21:05:34,There seems to be something wrong with their dresses! https://t.co/snUHFumf3Z
645952186115973121,2015-09-21 13:26:17,"No child is born a racist, it's something they learned. http://t.co/gvhKrcjQ4g"
611535727470350336,2015-06-18 14:07:33,Christian Foghsgaard https://t.co/PJzotSntNn
610729571315486720,2015-06-16 08:44:11,"""En hilsen fra Venstres 49 borgmestre"" by @rolfrasmus on @LinkedIn https://t.co/hC8VWgXZ5F"
600582807400779777,2015-05-19 08:44:34,Ikke det dårligste job i verden ;-) https://t.co/llarIRiSUW
571332386643791872,2015-02-27 15:33:50,"Another day @ customer site, working with video calls on Cisco Epressway. https://t.co/QlubsC8x6B"
568887918997016576,2015-02-20 21:40:23,"Almost finish implementing a new POC with Cisco Callmanager, Webex, VCS Expressway, and IM and Presence for Jabber."
559967495873105921,2015-01-27 06:53:49,"Facebook, Instagram og Tinder er nede, jeg går i seng igen godnat!"
544809531671199745,2014-12-16 11:01:29,"""Could you fax over a copy""""No i can't fax because of where i live""""Where do you live?""""In the 21st Century"""
530431309920096256,2014-11-06 18:47:33,"""Et mål uden en plan, er bare en drøm!"""
530233089935421440,2014-11-06 05:39:54,"Hvis du ikke fik set DR programmet Danmark sælger ud, bør du bruge en halv time på at set det, vi kan sælge vores ti…http://t.co/l1T2OkZpuV"
528602597456740352,2014-11-01 17:40:54,"Jeg siger ikke at der er ballade i luften, jeg siger bare, at der er noget i luften, og det er… http://t.co/YcBCzKu0Om"
526326965720981504,2014-10-26 10:58:21,Kan man være DJ og så være politiker på samme tid? http://t.co/H5v0X770DL
526326597264375808,2014-10-26 10:56:54,Kan man være DJ og så samtidig være politker? ja hvorfor ikke! http://t.co/DyUofmprOv
525922674279583747,2014-10-25 08:11:51,@SSJ_LFPoliti måske i kan bruge dette til noget i denne forbindelse http://t.co/ejaIKaPt47
522008580082253826,2014-10-14 12:58:38,"Er der nogen med teknisk snilde, og interesse for intelligent  lys i Aarhus området, så er her et fedt job, hos en a…http://t.co/d8Dba5GGHq"
506357204463943681,2014-09-01 08:25:39,"Inna og Pitbull og deres Good Time, er eargasm! :p ♫ Rolf Rasmussen The Essential Tracks Rolf Alexander Rasmussen http://t.co/3DYyLVLZxo"
506355399558459392,2014-09-01 08:18:29,"Hvis du synes Pharrel er fedt, så vil du meget muligt også synes godt om Chris malinchak og Mikky Ekko og deres nye… http://t.co/3DYyLVLZxo"
500995424996843521,2014-08-17 13:19:52,"It's all about the music, tjek de sidst addede tracks. http://t.co/Zk8rBNsFNt #NowPlaying"
454618678420840448,2014-04-11 13:55:14,Det er fredag smiiiiiiil 😁👍 http://t.co/vxMh0bcoAX
440456604568535040,2014-03-03 12:00:12,♫ Rolf Rasmussen The Essential Tracks by Rolf Alexander Rasmussen http://t.co/Zk8rBNsFNt #NowPlaying
